place_id,nama_pengulas,rating,waktu_ulasan,teks_ulasan
ChIJzUqjdF_2vi0R1ptg8CvLDzk,siti suliha,5.0,setahun lalu,"Sebuah taman Nasional untuk lokasi penangkaran kupu-kupu, namun sayang sekali sepertinya tidak terawat. Jadinya kita hanya bisa lihat pengunjung untuk mandi di sungai sekitar air terjun. Untuk makanan area wisata cukup standar (Sarabba: 15k Indomie 15k).

Tiket masuk parkir motor: 10k
Tiket masuk wisata: 30k/ orang
Tiket toilet: 2k (untuk kunjungan selanjutnya tidak perlu bayar lagi, ini sungguh cukup unik untuk sebuah wisata)

Terdapat Goa Batu yang aksesnya masuk ke dalam setelah air terjun, lokasinya sangat licin dan sempit. Disarankan dengan pemandu jika ke goa ini"
ChIJzUqjdF_2vi0R1ptg8CvLDzk,Rahmat Hidayat,5.0,Diedit 10 bulan lalu,"Taman Nasional Bantimurung-Bulusaraung adalah sebuah kawasan konservasi alam yang terletak di Kabupaten Maros dan Pangkajene dan Kepulauan (Pangkep), Sulawesi Selatan, Indonesia. Taman nasional ini sangat terkenal karena beberapa hal, menjadikannya destinasi wisata alam yang menarik:
* ""The Kingdom of Butterfly"" (Kerajaan Kupu-kupu): Julukan ini diberikan karena Bantimurung dikenal memiliki keanekaragaman dan kelimpahan spesies kupu-kupu yang sangat tinggi. Alfred Russel Wallace, seorang naturalis terkenal, bahkan menemukan 256 spesies kupu-kupu di area Bantimurung pada tahun 1857. Terdapat penangkaran kupu-kupu dan museum kupu-kupu di kawasan ini.
* Kawasan Karst Terluas Kedua di Dunia: Taman Nasional ini memiliki bentangan karst yang sangat luas, dikenal sebagai ""Tower Karst"" karena bukit-bukitnya yang menjulang tinggi. Ini merupakan area karst terluas kedua di dunia setelah Tiongkok.
* Air Terjun Bantimurung: Daya tarik utama lainnya adalah Air Terjun Bantimurung yang indah, dengan ketinggian sekitar 15 meter dan lebar sekitar 20 meter. Pengunjung bisa berenang atau bermain air di sini.
* Gua-gua Spektakuler: Kawasan ini juga kaya akan gua-gua dengan stalaktit dan stalagmit yang menakjubkan, seperti Gua Mimpi dan Gua Batu. Beberapa gua di sini bahkan tercatat sebagai yang terdalam dan terpanjang di Indonesia, seperti Leang Pute dan Salukang Kallang.
* Keanekaragaman Hayati: Selain kupu-kupu, taman nasional ini juga menjadi rumah bagi berbagai flora dan fauna langka lainnya, termasuk monyet hitam sulawesi (Macaca maura) dan tarsius (Tarsius fuscus).
Aktivitas Wisata yang Bisa Dilakukan:
* Menikmati keindahan Air Terjun Bantimurung
* Mengunjungi Museum Kupu-kupu dan penangkaran kupu-kupu
* Menjelajahi gua-gua seperti Gua Mimpi dan Gua Batu
* Aktivitas petualangan seperti flying fox dan panjat tebing (di beberapa area)
* Berendam dan bermain air di kolam alami
* Menyusuri sungai dengan kano di Danau Kassi Kebo/Toakala
Taman Nasional Bantimurung-Bulusaraung telah ditetapkan sebagai ASEAN Heritage Park pada tahun 2019, menegaskan pentingnya kawasan ini dalam konservasi keanekaragaman hayati di Asia Tenggara."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Yunan Setyawan,5.0,2 bulan lalu,"Megah mesdjinya, estetika, unit, nyaman dan dingin
Ada kajian bada magrib
Wajib klo ke makassar mampir ke sini
Diwaktu sore ramai sekali krn dekat tempat wisata jadi tenang bisa melaksanakan sholat 5 waktu"
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Suherman Widjaya,5.0,sebulan lalu,"Indah nyaman dan megah, jadi khusuk buat beribadah, kebetulan datang pas waktu berbuka puasa dan stay hingga ikut sholat taraweh selesai."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Naya Noy,3.0,2 bulan lalu,"Tidak nenek"" friendly, lantai nya licin, dan banyak yg pecah. Tangganya banyak banget. Masuk masjid naik dulu. Ambil wudhu turun dulu jauh banget dan gelap. Bangunannya mulai rapuh. Konstruksi didalam nya retak. Membahayakan.

Hanya bagus untuk foto diluar saja."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Siba Waihi,5.0,4 bulan lalu,"Mesjid nya luas dan bersih, ada pengajian tematik rutin minggu malam, halaman parkiran luas dan ada parkiran mobil juga di basement.
Terletak di pinggir teluk dan kawasan CPI. Mesjid yang menjadi ikon kota Makassar dengan design yg unit dan indah apalagi kalau malam hari, serta menjadi kebanggaan orang Makassar."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Teguh Wahyudi,5.0,Diedit 4 bulan lalu,"alhamdulillah bisa solat jumat, ornamen masjid yg artistik, menambah khusyuk beribadah. Masjid dengan arsitektur yang tinggi dan detil 99 kubah yg menggambarkan asmaul hadiah. berada dalam kawasan bisnis dan komersial dan dipinggir pantai losari yg melegenda"
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Arlyn Yuanita,5.0,5 bulan lalu,"bagus, indah, artistik, futuristik, instagramable, di tepi losari dan area reklamasi, sunsetnya the best.. mas Asrul petugas mesjid menemani dan membantu mengambil gambar foto di hp, hasilnya keren , i love makassar"
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Muhammad Rasydin Sjatry Djafar,5.0,7 bulan lalu,"Menjulang megah di kawasan reklamasi Center Point of Indonesia (CPI), Masjid 99 Kubah adalah sebuah mahakarya arsitektur yang telah menjelma menjadi ikon baru kebanggaan Makassar dan Sulawesi Selatan. Dengan nama resmi Masjid Asmaul Husna, bangunan monumental ini merupakan hasil rancangan arsitek ternama sekaligus politisi, Ridwan Kamil. Sesuai namanya, desain masjid ini secara filosofis merepresentasikan 99 nama-nama baik Allah (Asmaul Husna) melalui puluhan kubah yang menaunginya.

Struktur utamanya terdiri dari satu kubah besar di tengah yang dikelilingi oleh 98 kubah berukuran lebih kecil. Hal yang paling mencolok secara visual adalah palet warnanya yang cerah dan berani, memadukan warna-warna seperti jingga, kuning, dan merah, yang membuatnya tampak spektakuler di bawah terik matahari maupun saat tersorot lampu di malam hari. Masjid ini dibangun dengan konsep ruang terbuka di bagian pelataran utamanya, memungkinkan sirkulasi udara yang baik dan menciptakan suasana sejuk dari embusan angin laut.

Lokasinya yang strategis tepat di tepi laut tidak hanya memberikan latar belakang pemandangan yang menakjubkan—terutama saat matahari terbenam—tetapi juga menjadikannya terlihat dari berbagai sudut kota, termasuk dari Pantai Losari. Bahkan di larut malam seperti ini, siluetnya yang bercahaya menjadi pemandangan yang menenangkan di cakrawala kota.

Sejak diresmikan, Masjid 99 Kubah tidak hanya berfungsi sebagai pusat ibadah dan kegiatan keagamaan, tetapi juga sebagai destinasi wisata religi yang menarik ribuan pengunjung. Keunikan arsitektur, makna religius yang mendalam, serta lokasinya yang premium menjadikannya simbol perpaduan antara keimanan, seni modern, dan kemajuan Kota Makassar."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Lisaria Anjelina,5.0,6 bulan lalu,"Masjid Kubah 99 yang berlokasi di JL H Bau no.36, Kunjung Mae - Makassar.
Ini adalah salah satu masjid ikon Kota Makassar yang terletak di tepi laut yang bangunannya sangat megah dan indah.
Dominan warna orange, putih, biru berbentuk kerucut dan masjid ini sangat luas sekali dan
Parkiran luas. pemandangan sangat indah lautan dan bisa menikmati sunset."
ChIJeU_Sak0dvy0R_qmG80UtmJ8,dijay brian,5.0,4 bulan lalu,"""Masjid yang megah dengan arsitektur yang luar biasa indah! Pemandangan sore hari, terutama saat sunset, sangat menakjubkan. Tempatnya bersih, nyaman untuk beribadah, dan lokasinya strategis di tepi Pantai Losari. Wajib dikunjungi kalau ke Makassar!"""
ChIJeU_Sak0dvy0R_qmG80UtmJ8,Muhamad Fakhrurrozi,3.0,sebulan lalu,"Sangat sangat disayangkan, desain masjid yang bagus tidak diimbangi dengan fasilitas yang memadai. Kondisi masjid kurang bersih, parkiran kurang pencahayaan, keramik banyak yang sudah pecah, toiletnya kurang bersih, tangga dari area wudu ke area utama salat yang sangat tidak safety."
ChIJLQWTYilOvi0RBLtq01mDiSs,KALVIN ADITHYA RAPANG,5.0,4 bulan lalu,"Tempat yang bagus untuk nongkrong atau jalan2 bersama keluarga, banyak penjual makanan dan minuman. Serta hiburan naik mobil mini yang seruuuu"
ChIJLQWTYilOvi0RBLtq01mDiSs,Muzakkar Mozack,4.0,3 bulan lalu,"Sudah lumayan ramai karena selain bisa nongkrong tempat kuliner, olahraga serta tempat bermain anak-anak.."
ChIJLQWTYilOvi0RBLtq01mDiSs,Sulfiana Mansur,4.0,2 tahun lalu,"Kurang terawat bngunannya sekarang tapi ramai dan lumayan bersih, ada jga beberapa sampah yg ditinggalkan begitu saja oleh pengunjung"
ChIJLQWTYilOvi0RBLtq01mDiSs,faried ma'ruf,5.0,6 bulan lalu,"Taman yg multifungsi kadang di pakai upacara 17an, dipakai shalat idul fitri dan idul adha,
Di hari hari biasa taman ini penuh dengan kuliner, mulai dari cemilan sampai makanan berat, bisa berwisata kulineran"
ChIJLQWTYilOvi0RBLtq01mDiSs,Hasdar Yahya,4.0,3 tahun lalu,"Tempat kongkow sambil ngopi-ngopi. Letaknya strategis tepat di pinggir jalan raya. Di sebelah ada masjid besar, tidak perlu kuatir ketinggalan sholat jemaah kalau masuk waktu sholat."
ChIJLQWTYilOvi0RBLtq01mDiSs,Channel Ettapedia,2.0,5 tahun lalu,"Tempat yang bagus untuk ngumpul-ngumpul, berada di pusat kota Pangkajene, sekeliling taman musafir banyak dijejali penjual makanan dan minuman, hanya saja kebersihannya belum benar-benar terjaga."
ChIJLQWTYilOvi0RBLtq01mDiSs,Samsir Cangci,5.0,2 bulan lalu,Bagus tapi cuma pemdanya kurang kecatan mengelolahnya dan kurangnya perawatan Infrastruktur
ChIJLQWTYilOvi0RBLtq01mDiSs,Nur Alif Awalia,4.0,Diedit 5 tahun lalu,Tempat yang sangat cocok untuk wisata malam hari. Berbagai jenis makanan dan minuman tersedia disini. Apalagi letaknya yang berada di pusat kota Pangkajene.
ChIJLQWTYilOvi0RBLtq01mDiSs,Dian Pranata B.,5.0,6 tahun lalu,"Tempat yang sangat baik untuj melepaskan lelah dan dahaga. Di tempat ini kita dimanjakan dengan sajian aneka jus dan makanan, yang sangat baik bagi kita yang kelelahan"
ChIJLQWTYilOvi0RBLtq01mDiSs,Ossy Rossy,5.0,2 tahun lalu,"Taman yang sejuk enak buat ngadem sambil ngemil dong banyak pedagang umkmnya kalau malam juga banyak permainan anak"" jangan lupa main ke taman musafir bareng keluarga yaaa guys"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Mohamad Sahal,5.0,2 bulan lalu,So far tempatnya bersih dan terawat. masih sangat asri sehingga sangat cocok bagi keluarga atau pasangan yang mau piknik atau hanya sekadar refreshing. untuk tempatnya hanya batu-batu saja tapi unik dan punya ciri khas tersendiri. Hanya saja parkir agak jauh. Harga tiket masuk masih normal di 15 ribu per orang
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Salsabilla Kudri Tata,5.0,2 bulan lalu,"ke sini tanggal 11 januari sama mas pacarr!!!<33 vibes after rainnya nenangin bangeeeettt, ademm, perjalanan ke tempatnya juga alam banget, DANN ada museumnya jugaa ^^ bagus banget tempatnyaa sukaa bisa buat duduk duduk ngobrol sama mas pacar hihihi🌳🪨"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Nurhadi Armawan,4.0,3 bulan lalu,"Harga tiket 15 ribu per orang termasuk anak-anak, cocok untuk yang hobby jalan kaki dan keliling. Tempat untuk berteduh saat hujan sangat minim. Kebersihan sangat baik"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Keluarga Hidayat,3.0,2 bulan lalu,"Ini merupakan penilaian saya pribadi, orang lain mungkin bisa berbeda.

1. Lokasi ( ⭐⭐ )
Jarak dari jalan poros Maros Makassar ke lokasi cukup jauh dan penunjuk arah  minim, hanya mengandalkan Google maps dan plank jalan yg tertutup pohon pohon.

2. Harga ( ⭐⭐⭐ )
Tiket masuk Rp.15.000/orang ( anak 4 tahun di hitung dewasa ), Parkir motor Rp.3.000 ( mobil berbeda ) [harga dapat berubah sewaktu-waktu]

3. Lingkungan wisata ( ⭐⭐⭐ )
- Penunjuk arah atau area wisata minim ( cuma ada informasi denah di pintu masuk , tidak ada plank arah jalan )
- banyak area yg terbuka jadi kalo siang hari cukup panas, namun banyak juga yg cukup teduh dan kalo rame jadi rebutan.
- Banyak tempat yang bisa dipakai untuk piknik keluarga, namun karna disini banyak batu prasejarah yang bentuknya tajam dan berbahaya, pengawasan anak wajib diperketat.
- lokasi goa yang ada gambar tidak ketemu ( karna minim papan informasi)
- penjual makanan dan minuman ada dipintu masuk / area luar wisata, masuk kedalam bisa bawa makanan sendiri.

4.Aturan ( ⭐⭐⭐ )
- Drone dilarang ❌
- Camera HP ✔️
- Bawa makan dari luar ✔️
- Piknik ✔️
- Berenang ( tidak tahu )

Selebihnya bisa di cek dilokasi, sekali lagi ini penilaian dari sudut pandang saya"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Yuliani Handayani,4.0,2 bulan lalu,"Hari ini pertama kali ke sini . Pemandangannya sangat menakjubkan. areanya bersih, jalan setapak sgt tertata. hanya saja fasilitas tpilet dan musholabkurang diperhatikan. begitu juga sungai. Mungkin krn trafik pengunjung yg kurang shg maintenance kurang. Arah jalan menuju taman ..Maa Shaa Allah..Indah banget. Ya Allah...indah banget negriku.."
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Widya Fatika Sari,5.0,sebulan lalu,"Tempatnya sekarang jauh lebih bagus, tertata, dan bisa request masuk ke goanya plus di pandu. Recommended untuk kalian yang nyari tempat untuk menikmati alam"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Seftiana Putri Khoirusandi,5.0,6 bulan lalu,"Kesini random aja nyari di instagram. Eh kok bagus bgt tempatnya. Banyak replika lukisan-lukisan pas zaman dulu, jadi bisa tahu banyak hal. Tiket masuknya ramah dikantong, viewnya cakep bangett dan banyak spot foto yang instagramable. Pokoknya best bangettt, aku bakalan kesini lagi si kalo ke makassar."
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Kukuh Cakra D,5.0,5 bulan lalu,Salah satu wisata arkeologi bersejarah menawarkan pemandangan yang sangat indah. Ada batu batuan besar yang membentuk pola dan ada mini museum apa saja arkeologi di wilayah Maros Pangkep. Waktu rekomendasi kesini adalah pagi hari atau sore hari saat matahari tidak terlalu terik
ChIJfb6H9KFYvi0RsCvI4hZz9aw,Sung Go Kong,5.0,3 bulan lalu,"Salah satu objek wisata untuk liburan sekaligus untuk menambah pengetahuan, karna tempat ini menyimpan banyak sejarah dimasa lalu yg bisa kita pelajari, tempatnya luas dan sejuk dengan hamparan tanah dibalut rumput hijau dengan batu karst yang berdiri kokoh diatasnya yang sarat akan cerita, rekomen untuk membawa keluarga👍🏾👍🏾"
ChIJfb6H9KFYvi0RsCvI4hZz9aw,E. Wardatil,5.0,5 bulan lalu,"Pertama kali kesini❤Bagus untuk menambah pengetahuan tentang peninggalan prasejarah,ada toiletnya di samping loket masuk, staff nya ramah² ,ada 1 mini pendopo nya juga enak buat istirahat duduk2 krn besar bisa muat banyak orang klo rombongan 😁 ,hanya sedikit disayangkan di salah satu spot masih ada sampah bekas makanan padahal sudah tersedia tempat sampah di beberapa spot, tolonglah kepada pengunjung yang datang kesini mohon kesadarannya untuk ikut menjaga kebersihan,. Semoga Leang Leang tetap terjaga dan semakin dikenal wisatawan luar negeri"
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Anita Gunawan,5.0,8 bulan lalu,"Kesini sekalian tadi abis jogging menyusuri dari Taman Mattirotasi, Taman La Mario, Pantaiku, lalu kesini... Meski agak jauh ya karena saya sambil jogging sekalian singgah agar punya kenangan foto di tempat ini karena saya pendatang dari luar pulau dan belum lama disini... Cantik sih viewnya... Lebih cantik lagi kalo kabel listrik yg melintang rendah di samping jembatan diilangin atau dikasih tinggi agar foto dan video selfienya lebih instagrammable dan lebih cantik lagi viewnya"
ChIJuVDWk6K8lS0RDwcHlQKt0VY,yuliana rahmawati,5.0,2 tahun lalu,"1. Salah satu public space keren yang ada di Parepare.

2. Dengan view laut dan jembatan yang menampilkan tata kota Parepare yang unik dan menarik.

3. Dari sore sampai malam hari banyak pengunjung di tempat ini. Ada yang jogging, nongkrong, makan atau sering juga tempat ini diadakan event-event seru kota Pareparw.

4. Ada beberapa cafe dan gazebo yang dibuat pemerintah kota untuk sekadar menikmati suasana di tempat ini."
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Zai Nurni,5.0,setahun lalu,"Viewnya cantiikk... bahkan kayaknya cm aku yg jalan di jembatannya hahahahahaha...

nekad bat waktu itu cm mau ngeabadiin ni vieeeeeewww.

nama lainnya jembatan habibie ainun yaaa"
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Muaz Sanusi,5.0,4 tahun lalu,"Pemandangan hilir sungai yang menakjubkan, dengan jembatan yang Indah dan tepi pantai dan sungai yang bagus, serta rumah sakit Ibu Ainun Habibie yang cantik di lihat, serta banyak wisata kuliner yang enak juga tempat ngopi bareng yang nyaman"
ChIJuVDWk6K8lS0RDwcHlQKt0VY,dharren,5.0,3 tahun lalu,"Tempatnya bersih, tapi seperti halnya sungai pada umumnya, bau asinnya kuat dan kadang amis karena warga sekitar menggunakan sebagaintempat penjemuran ikan.. ada tempat duduknya juga.."
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Emm,4.0,Diedit 3 tahun lalu,"Tempat jogging andalan dipagi hari sambil memandang lautan dan aktivitas nelayan di sekitar jembatan.
Sayangnya banyak orang yg singgah tapi membuang sampah sembarangan, kesadaran masyarakat masih kurang untuk menjaga kebersihan. Mungkin perlu dipasang himbauan di beberapa titik agar orang tidak mengotori tempat ini.

RS regional Ainun Habibie sudah difungsikan, area ini menjadi lebih hidup suasananya.

PR utama adalah sampah, banyak yang buang sampah ke sungai."
ChIJuVDWk6K8lS0RDwcHlQKt0VY,zulu_uniform_lima,5.0,6 tahun lalu,"Tonrangeng River Side merupakan tempat nongkrong anak muda-muda dan semua kalangan masyarakat baik masyarakat Pare-pare maupun masyarakat dari berbagai daerah yang melakukan transit di kota Pare-pare, banyak tempat nongkrong di kota Pare-pare termasuk salah satu nya Tonrangeng River Side ini, kalau mau nongkrong tersedia cafe-cafe di pinggir jalan, ada juga cafe yag ada live music nya yang judul lagu yang akan dinyanyikan penyanyinya dapat di request oleh para pengunjung cafe.
kekurangan nya : kemarin saya pesan pisang goreng keju lama banget disajikannya, sampai mau pulang ke rumah baru bisa disajikan pesanan saya."
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Massangka Unga,5.0,Diedit 7 tahun lalu,Begitu banyak lampu hias ... suasana malam disini asik ... banyak pengunjungnya yg sekedar datang untuk bersantai ... bahkan dibagian barat ada karaoke dan penjual makanan/minuman ...
ChIJuVDWk6K8lS0RDwcHlQKt0VY,didikr rozak,4.0,3 tahun lalu,Tempat kuliner  selfie dan santai sejenak melepas penat dan lelah dg menikmati kopi atau just serta cemilan ringan.serta pemandangan pantai yg menakjubkan
ChIJuVDWk6K8lS0RDwcHlQKt0VY,Dwi Sumaryanto,5.0,2 tahun lalu,"Salah satu spot terindah di parepare,di sebelahnya ada pasar Sumpang tempat jual pakaian bekas di malam hari (hanya hari tertentu saja buka nya),dan Alhamdulillah saat saya kesini ada momen langka terbitnya pelangi di sore hari"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Rifhal Adriansyah,4.0,2 bulan lalu,"Cukup perjuangan untuk masuk ke area wisata ini, lumayan agak jauh dari jalan poros. Namun terbayarkan pada saat sampai di wisata alam lejja, kondisi area sejuk banyak pepohonan, fasilitas juga cukup lengkap."
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Andi Rahmadillah,5.0,8 bulan lalu,"Permandian air panas yang bagus di kunjungi jika lagi jalan-jalan ke Soppeng. Akses masuk ke sana sudah bagus. Pemandangan di dalam juga asri dan indah. Fasilitas di dalam lumayan lengkap. Terdaapt gasebo yang terawat dengan baik, kolam renang untuk anak-anak sampai dewasa juga ada, aula tempat pertemuan, dan wc yang bersih dan terawat. Harga makanan yg di jual cukup terjangkau"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Sutrisno Suleman,3.0,6 bulan lalu,"Untuk suasana, lumayan bagus.tempat villa pun cukup nyaman.yg hobi spa air panas pun sgt rekomended.sarana jualan pun memadai, hanya kurang ny sarana mandi air biasa(tdk panas). Setidaknya di sediakan tempat sperti itu di kamar mandi,g papa di byr, asal ada buat mandi yg g suka air panas🙏. …"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Fatim,4.0,5 bulan lalu,"Tempat pemandiannya luas, ada beberapa kolam yang bisa digunakan untuk pengunjung dewasa dan anak-anak. Harga tiket masuknya 30k/orang (weekday) ditambah tiket motor 5k. Kalau ke sini lebih baik bawa perlengkapan seperti tikar karena penyewaan gazebonya cukup mahal."
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Ferdinand Marchoshan,5.0,6 bulan lalu,"Tempatnya bagus dan asri, sayang keluar masuk toilet harus bayarlagii 2.500, pdahal sudah sewa pendopo 75k/jam dan bayar uang masuk 30k/org dan 10k/mobil. Masuk toilet harusnya gratis, dgn biaya sebanyak itu. Tapi keren untuk berendam"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Rahmat Hidayat,5.0,3 bulan lalu,Wisata permandian khas Sulawesi Selatan yang terkenal dengan air panasnya. Banyak jenis kolam dan terdapat gazebo yang dilengkapi kolam tersendiri.
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Ibash Elbugisy 87,5.0,setahun lalu,"Taman wisata alam permandian air panas Lejja adalah tempat yang ideal untuk relaksasi, refreshing, dan berlibur bersama keluarga dan teman. Keindahan alam, air panas yang menyegarkan, dan berbagai fasilitas yang tersedia dapat membuat pengunjung merasa nyaman dan senang.

Jajanan dan makanan pun tergolong masih murah.
Selain itu di sekitar kawasan masih bisa dijumpai monyet hitam dan penangkaran anoa.

Cuma jalanan termasuk curam, jadi harus hati2."
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,MY,4.0,setahun lalu,"Lumayan untuk berendam air panas dan merilekskan badan. Biaya masuk per orang 20rb tambah parkir mobil 10rb. Ada kolam untuk anak, kolam sedang, kolam dewasa, sama kolam baru yg bersih lebar (nambah biaya 5rb masuknya). Beberapa spot sudah bagus, tapi juga masih butuh perawatan biar lingkungan jadi lebih bersih. Teruntuk kamar ganti, airnya cukup panas menurutku jadi untuk bilas ini agak susah jadinya. Sama yang paling penting mushollanya kurang terawat, karpetnya uda usang dan berdebu.. semoga segera ada perbaikan di musholla, kebersihan lingkungan, dan sarana yang mulai rusak diperbarui"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Fitri Febriati,1.0,setahun lalu,"Tiket masuk 30 rb perorang + mobil 10 ribu. Tempatnya bagus tapi sayang sekali utk sewa gazebonya mahal (75k perjam), terus tiap wc nya jga harus bayar 2,500. Pdhal cuman tempat ganti baju doang, nda bisa mandi soalnya air di wc nya jg panas pwol.. Yang mau kesana hati2 jalannya curam"
ChIJ5wCm0jLrlS0RhWiqacsMd6Y,Dapur Anti Gagal,5.0,11 bulan lalu,"Ma shaa Alloh tempatnya bagus banget,sengaja masuk lewat jalan sebelum pintu masuk utama😁lumayan capek tapi viewnya bagus banget, orang2 disana semua ramah2,Kalau mau kesini untuk berendam lbh baik pagi atau sore"
ChIJjTBq2rDZki0RGax81Kex6L8,Nafriwati Dahlan (NADA),5.0,2 tahun lalu,"Cukup nyaman untuk berada disini terutama di hari Ahad karena car free day sepanjang jalannya dengan penjual yang teratur di tepi jalannya pokoknya mantap apalagi bisa poto bareng dengan pejabat esolon II, pak sekda n Gubernur prov.Sulbar"
ChIJjTBq2rDZki0RGax81Kex6L8,Yuhardin SSI,5.0,setahun lalu,"Anjungan Pantai Manakarra, tempat bersantai favorit warga Mamuju

Anjungan Pantai Manakarra yang terletak di Jalan Yos Sudarso, kota Mamuju, menjadi salah satu tempat yang paling diminati oleh warga Mamuju untuk bersantai dan bercengkerama dengan teman maupun kerabat masing-masing."
ChIJjTBq2rDZki0RGax81Kex6L8,Hurul Aini,5.0,setahun lalu,"Anjungan pantai terluas di mamuju
Tempat nya kurangn asri dan tidak terlalu dijaga kebersihannya, tapi disini akses masuk mudah saat hari kerja dan berbagai macam jualan jajanan bisa diemukan disini
Parkir pun sudah disediakan (berbayar) tanpa mengganggu kendaraan di jalan poros."
ChIJjTBq2rDZki0RGax81Kex6L8,Tri Nindya,4.0,4 tahun lalu,"Pantai Manakarra merupakan salah satu objek wisata paling populer di Sulawesi Barat. Pantai berlokasi di Jalan Yos Sudarso, Kabupaten Mamuju merupakan bagian dari Teluk Mamuju, dan dikenal sebagai tempat berkumpulnya anak muda.
Perjalanan dari Bandara Tampa Padang, Mamuju kurang lebih hanya 20 menit.
Pantai ini memiliki  pemandangan yang menawan terutama pada saat sunset dan semakin terlihat cantik pada malam hari. Anjungan Pantai Manakarra terdapat 6 pilar merah penanda enam kecamatan, terdapat gong raksasa disebut Gong Perdamaian, yang bergambar simbol kemajemukan agama di Mamuju. Banyak spot foto menarik di pantai ini, sayangnya sedikit kurang terawat. Dan jangan lupa berfoto dengan latar kemilaunya lembayung senja...."
ChIJjTBq2rDZki0RGax81Kex6L8,Sul Handayani,5.0,4 tahun lalu,"Pantai manakara salah icon dari ibu kota mamuju,  yang terletak di pusat kota provensi sulawesi barat, disana terdapat berbagai monumen,  penjual nasi,  penjual minuman,  dan tempat yang asyik untuk selfi, disampingnya ada mall dan sampinya ada juga hotel,  bagi pendatang atau wisatwan macanegara maupun domeatik ini adalah wahana yang rekimendasi banget untuk dikunjungi kalo kita ke ibu kota aulawesi barat,  pagi dan sore sering dijadikan sebagai tempat untuk berolah raga,  bahkan diwaktu pagi dan sore banyak dari penduduk setempat untuk jalan jalan,  lari dan menikmati kuliner dari manakkara anjungan, viewnya yang laungsunh ke arah laut membuat kita bermanja dan berbagi di pantai ini, by sul bone sulawesi selatan,"
ChIJjTBq2rDZki0RGax81Kex6L8,Hendra irawan,5.0,4 tahun lalu,"Tempatnya bagus...luas. Ada monumen gong perdamaian. Tempat koongkow buat kekuarga. Di tepi jalan banyak jajanan kuliner. Es degan, pisang eppe, jagung dll.  Ada penyewaan mobil2an buat anak2 yang pakai accu."
ChIJjTBq2rDZki0RGax81Kex6L8,Titik Kelana,4.0,6 tahun lalu,"Semacam Alun-alun pusat keramaian dan kegiatan Masyarakat Mamuju,dimalam hari banyak warung-warung tenda yang berjualan jajanan-jajanan lokal (Pisang Epe,Bakso Bakar,Es Kelapa,dll ). Tulisan ""Pantai Manakarra"" disini merupakan salah satu spot foto yang wajib dikunjungi jika berada disini. Pemandangannya langsung ke pantai dan ke Pulau Karampuang,sangat memanjakan mata"
ChIJjTBq2rDZki0RGax81Kex6L8,Pik_topik,4.0,3 tahun lalu,"Anjungan bersih, banyak tempat sampah yang disediakan, cuman sunset ga kekiatan soalnya teluk dan ada pulau karampuang diseberangnya."
ChIJjTBq2rDZki0RGax81Kex6L8,Fitrah Latief,5.0,4 tahun lalu,"Pantainya luas dan cocok untuk sekedar bersantai sambil menikmati pantai dan pulau yg ada di seberangnya. Ada banyak jajanan juga disini. Yg punya anak bisa mengajaknya kesini. Ada tempat untuk menyewa mobil"" Remot atau motor. Atau naik odong-odong buat yg punya anak balita.
Namun sayang dari segi kebersihan masih banyak sampah yg berserakan. Msh ada org""yg membuang sampai di sembarang tempat."
ChIJjTBq2rDZki0RGax81Kex6L8,Ferdian Achmad,5.0,5 tahun lalu,"Pantai yang menjadi pusat berkumpulnya warga mamuju. Berair tenang dan bening, dengan view pulau Karampuang di kejauhan. Bisa dipakai renang jg loh, nice..."
